reading_id,station_id,model_name,predicted_label,confidence_score,response_time_ms,timestamp
5037,ST-08,leak_detector,normal,0.661,39.2,2026-09-09 22:06:16.011
5038,ST-03,pressure_drop_predictor,drop,0.679,71.4,2026-09-09 22:06:16.038
5039,ST-04,demand_forecaster,1958,0.772,68.2,2026-09-09 22:06:16.064
5041,ST-02,leak_detector,normal,0.55,20.7,2026-09-09 22:06:16.115
5042,ST-04,leak_detector,normal,0.587,33.2,2026-09-09 22:06:16.141
5043,ST-09,pressure_drop_predictor,stable,0.755,38.6,2026-09-09 22:06:16.166
5044,ST-02,pressure_drop_predictor,stable,0.873,62.2,2026-09-09 22:06:16.192
5045,ST-02,demand_forecaster,1949,0.499,29.8,2026-09-09 22:06:16.218
5046,ST-01,demand_forecaster,360,0.758,97.4,2026-09-09 22:06:16.244
5047,ST-08,demand_forecaster,847,0.742,69.7,2026-09-09 22:06:16.270
5048,ST-01,demand_forecaster,1814,0.683,94.8,2026-09-09 22:06:16.297
5049,ST-03,leak_detector,leak,0.633,34.3,2026-09-09 22:06:16.323
5050,ST-03,leak_detector,leak,0.605,21.6,2026-09-09 22:06:16.348
5051,ST-08,demand_forecaster,4508,0.735,78.7,2026-09-09 22:06:16.374
5052,ST-04,demand_forecaster,2259,0.697,59.4,2026-09-09 22:06:16.400
5053,ST-01,demand_forecaster,342,0.663,115.9,2026-09-09 22:06:16.426
5054,ST-02,leak_detector,normal,0.647,41.9,2026-09-09 22:06:16.452
5055,ST-01,demand_forecaster,2329,0.838,82.5,2026-09-09 22:06:16.478
5056,ST-08,demand_forecaster,1685,0.615,91.1,2026-09-09 22:06:16.504
5057,ST-04,demand_forecaster,3270,0.678,91.3,2026-09-09 22:06:16.530
5058,ST-02,demand_forecaster,4401,0.653,93.1,2026-09-09 22:06:16.556
5059,ST-04,pressure_drop_predictor,drop,0.67,53.5,2026-09-09 22:06:16.581
5060,ST-07,demand_forecaster,2389,0.705,72.7,2026-09-09 22:06:16.607
5061,ST-02,pressure_drop_predictor,stable,0.839,40.4,2026-09-09 22:06:16.661
5062,ST-07,leak_detector,normal,0.646,30.5,2026-09-09 22:06:16.693
5063,ST-10,leak_detector,normal,0.687,35.9,2026-09-09 22:06:16.720
5064,ST-08,demand_forecaster,1825,0.663,83.7,2026-09-09 22:06:16.751
5065,ST-01,demand_forecaster,238,0.729,59.5,2026-09-09 22:06:16.777
5066,ST-05,leak_detector,normal,0.65,38.1,2026-09-09 22:06:16.803
5067,ST-01,pressure_drop_predictor,stable,0.727,34.6,2026-09-09 22:06:16.829
5068,ST-08,pressure_drop_predictor,drop,0.526,53.0,2026-09-09 22:06:16.855
5069,ST-03,demand_forecaster,4216,0.714,82.6,2026-09-09 22:06:16.880
5070,ST-03,leak_detector,normal,0.574,23.7,2026-09-09 22:06:16.907
5071,ST-08,leak_detector,normal,0.629,41.7,2026-09-09 22:06:16.933
5072,ST-10,demand_forecaster,2735,0.736,95.9,2026-09-09 22:06:16.959
5073,ST-03,pressure_drop_predictor,stable,0.779,43.0,2026-09-09 22:06:16.985
5074,ST-01,leak_detector,normal,0.705,38.8,2026-09-09 22:06:17.010
5075,ST-03,demand_forecaster,4114,0.7,74.4,2026-09-09 22:06:17.036
5076,ST-04,leak_detector,normal,0.68,37.5,2026-09-09 22:06:17.062
5077,ST-02,leak_detector,leak,0.523,35.4,2026-09-09 22:06:17.088
5078,ST-09,demand_forecaster,786,0.787,86.8,2026-09-09 22:06:17.114
5079,ST-08,pressure_drop_predictor,drop,0.764,61.8,2026-09-09 22:06:17.139
5080,ST-10,demand_forecaster,4594,0.801,70.4,2026-09-09 22:06:17.165
5081,ST-01,leak_detector,normal,0.593,31.3,2026-09-09 22:06:17.191
5082,ST-03,leak_detector,normal,0.594,18.6,2026-09-09 22:06:17.217
5083,ST-07,leak_detector,normal,0.615,42.8,2026-09-09 22:06:17.243
5084,ST-07,leak_detector,normal,0.598,43.3,2026-09-09 22:06:17.269
5085,ST-04,pressure_drop_predictor,drop,0.744,53.4,2026-09-09 22:06:17.295
5086,ST-03,leak_detector,normal,0.607,39.4,2026-09-09 22:06:17.321
5087,ST-01,pressure_drop_predictor,stable,0.801,64.9,2026-09-09 22:06:17.346
5088,ST-03,pressure_drop_predictor,drop,0.809,39.8,2026-09-09 22:06:17.372
5089,ST-04,leak_detector,leak,0.598,36.5,2026-09-09 22:06:17.398
5090,ST-07,demand_forecaster,1139,0.437,95.0,2026-09-09 22:06:17.423
5091,ST-01,leak_detector,normal,0.711,38.4,2026-09-09 22:06:17.450
5092,ST-10,demand_forecaster,2945,0.656,91.9,2026-09-09 22:06:17.475
5093,ST-04,pressure_drop_predictor,stable,0.849,51.8,2026-09-09 22:06:17.501
5094,ST-08,demand_forecaster,1837,0.741,91.0,2026-09-09 22:06:17.527
5095,ST-10,leak_detector,normal,0.646,33.6,2026-09-09 22:06:17.553
5096,ST-06,demand_forecaster,2540,0.748,57.5,2026-09-09 22:06:17.578
5097,ST-10,pressure_drop_predictor,drop,0.683,58.0,2026-09-09 22:06:17.605
5098,ST-06,pressure_drop_predictor,stable,0.869,75.5,2026-09-09 22:06:17.631
5099,ST-08,leak_detector,normal,0.621,38.6,2026-09-09 22:06:17.657
5100,ST-03,demand_forecaster,957,0.734,61.4,2026-09-09 22:06:17.683
5101,ST-06,demand_forecaster,1759,0.611,57.6,2026-09-09 22:06:17.708
5102,ST-01,demand_forecaster,3657,0.61,100.7,2026-09-09 22:06:17.734
5103,ST-10,demand_forecaster,2133,0.623,94.5,2026-09-09 22:06:17.760
5104,ST-09,demand_forecaster,2288,0.625,87.5,2026-09-09 22:06:17.785
5105,ST-05,pressure_drop_predictor,stable,0.84,78.7,2026-09-09 22:06:17.811
5106,ST-10,demand_forecaster,1702,0.8,74.8,2026-09-09 22:06:17.836
5107,ST-08,pressure_drop_predictor,stable,0.952,49.0,2026-09-09 22:06:17.862
5108,ST-10,demand_forecaster,1054,0.576,56.8,2026-09-09 22:06:17.889
5109,ST-07,leak_detector,normal,0.582,37.7,2026-09-09 22:06:17.914
5110,ST-03,pressure_drop_predictor,stable,0.866,36.9,2026-09-09 22:06:17.940
5111,ST-07,leak_detector,leak,0.631,36.1,2026-09-09 22:06:17.966
5112,ST-01,pressure_drop_predictor,drop,0.702,54.2,2026-09-09 22:06:17.993
5113,ST-04,demand_forecaster,3680,0.739,89.1,2026-09-09 22:06:18.019
5114,ST-08,pressure_drop_predictor,drop,0.751,73.8,2026-09-09 22:06:18.044
5115,ST-01,pressure_drop_predictor,drop,0.926,50.1,2026-09-09 22:06:18.071
5116,ST-06,leak_detector,normal,0.521,49.3,2026-09-09 22:06:18.097
5117,ST-10,leak_detector,leak,0.7,40.1,2026-09-09 22:06:18.123
5118,ST-08,pressure_drop_predictor,drop,0.68,52.4,2026-09-09 22:06:18.149
5119,ST-10,leak_detector,normal,0.664,39.0,2026-09-09 22:06:18.175
5120,ST-06,leak_detector,normal,0.815,45.3,2026-09-09 22:06:18.201
5121,ST-07,pressure_drop_predictor,stable,0.754,67.1,2026-09-09 22:06:18.227
5122,ST-06,pressure_drop_predictor,drop,0.644,48.9,2026-09-09 22:06:18.253
5123,ST-04,pressure_drop_predictor,drop,0.701,44.0,2026-09-09 22:06:18.280
5124,ST-05,pressure_drop_predictor,drop,0.842,78.2,2026-09-09 22:06:18.306
5125,ST-08,demand_forecaster,4329,0.887,97.7,2026-09-09 22:06:18.331
5126,ST-03,pressure_drop_predictor,stable,0.758,44.9,2026-09-09 22:06:18.358
5127,ST-07,pressure_drop_predictor,drop,0.828,47.9,2026-09-09 22:06:18.384
5128,ST-08,demand_forecaster,3699,0.846,66.4,2026-09-09 22:06:18.409
5129,ST-04,demand_forecaster,4331,0.719,74.7,2026-09-09 22:06:18.435
5130,ST-10,pressure_drop_predictor,stable,0.903,61.9,2026-09-09 22:06:18.461
5131,ST-07,demand_forecaster,3925,0.666,75.9,2026-09-09 22:06:18.487
5132,ST-01,pressure_drop_predictor,drop,0.738,45.6,2026-09-09 22:06:18.513
5133,ST-01,leak_detector,normal,0.627,30.1,2026-09-09 22:06:18.538
5134,ST-10,leak_detector,normal,0.651,42.8,2026-09-09 22:06:18.565
5135,ST-06,leak_detector,leak,0.661,18.9,2026-09-09 22:06:18.590
5136,ST-04,leak_detector,normal,0.623,37.1,2026-09-09 22:06:18.615
5137,ST-09,pressure_drop_predictor,drop,0.765,53.6,2026-09-09 22:06:18.641
5138,ST-04,pressure_drop_predictor,stable,0.652,54.9,2026-09-09 22:06:18.667
5139,ST-10,pressure_drop_predictor,stable,0.837,68.9,2026-09-09 22:06:18.692
5140,ST-01,leak_detector,normal,0.736,28.6,2026-09-09 22:06:18.719
5141,ST-01,demand_forecaster,2690,0.795,64.8,2026-09-09 22:06:18.744
5142,ST-03,demand_forecaster,3351,0.523,59.3,2026-09-09 22:06:18.770
5143,ST-02,pressure_drop_predictor,drop,0.672,60.9,2026-09-09 22:06:18.798
5144,ST-10,pressure_drop_predictor,stable,0.804,50.9,2026-09-09 22:06:18.824
5145,ST-06,leak_detector,leak,0.673,44.1,2026-09-09 22:06:18.850
5146,ST-07,pressure_drop_predictor,drop,0.882,69.1,2026-09-09 22:06:18.875
5147,ST-09,demand_forecaster,3361,0.681,89.7,2026-09-09 22:06:18.902
5148,ST-04,pressure_drop_predictor,drop,0.998,49.8,2026-09-09 22:06:18.928
5149,ST-06,demand_forecaster,919,0.764,108.3,2026-09-09 22:06:18.954
5150,ST-07,leak_detector,normal,0.526,32.9,2026-09-09 22:06:18.980
5151,ST-06,pressure_drop_predictor,stable,0.964,61.8,2026-09-09 22:06:19.006
5152,ST-01,demand_forecaster,25,0.724,80.4,2026-09-09 22:06:19.032
5153,ST-02,leak_detector,normal,0.685,34.8,2026-09-09 22:06:19.058
5154,ST-08,leak_detector,leak,0.608,28.6,2026-09-09 22:06:19.083
5155,ST-08,demand_forecaster,3738,0.751,87.2,2026-09-09 22:06:19.109
5156,ST-07,demand_forecaster,4865,0.585,73.0,2026-09-09 22:06:19.135
5157,ST-08,leak_detector,normal,0.593,27.2,2026-09-09 22:06:19.160
5158,ST-02,demand_forecaster,4317,0.621,100.9,2026-09-09 22:06:19.186
5159,ST-10,pressure_drop_predictor,stable,0.92,42.8,2026-09-09 22:06:19.212
5160,ST-05,demand_forecaster,3698,0.55,81.5,2026-09-09 22:06:19.238
5161,ST-06,leak_detector,normal,0.632,29.4,2026-09-09 22:06:19.264
5162,ST-01,pressure_drop_predictor,stable,0.718,46.4,2026-09-09 22:06:19.290
5163,ST-10,leak_detector,normal,0.646,22.0,2026-09-09 22:06:19.316
5164,ST-02,demand_forecaster,4836,0.665,76.1,2026-09-09 22:06:19.342
5165,ST-06,leak_detector,normal,0.629,36.3,2026-09-09 22:06:19.368
5166,ST-01,demand_forecaster,2938,0.836,73.5,2026-09-09 22:06:19.393
5167,ST-02,pressure_drop_predictor,drop,0.86,54.2,2026-09-09 22:06:19.418
5168,ST-08,demand_forecaster,2300,0.88,83.1,2026-09-09 22:06:19.444
5169,ST-01,leak_detector,leak,0.679,33.2,2026-09-09 22:06:19.470
5170,ST-03,leak_detector,normal,0.627,34.2,2026-09-09 22:06:19.496
5171,ST-02,leak_detector,normal,0.591,33.3,2026-09-09 22:06:19.525
5172,ST-09,leak_detector,normal,0.447,44.4,2026-09-09 22:06:19.587
5173,ST-09,demand_forecaster,1249,0.839,80.9,2026-09-09 22:06:19.623
5174,ST-03,demand_forecaster,1083,0.693,56.3,2026-09-09 22:06:19.650
5175,ST-05,pressure_drop_predictor,stable,0.818,46.6,2026-09-09 22:06:19.677
5176,ST-09,pressure_drop_predictor,drop,0.782,69.3,2026-09-09 22:06:19.703
5177,ST-09,leak_detector,normal,0.54,28.3,2026-09-09 22:06:19.729
5178,ST-04,demand_forecaster,1334,0.648,72.0,2026-09-09 22:06:19.755
5179,ST-01,leak_detector,normal,0.642,18.3,2026-09-09 22:06:19.781
5180,ST-04,demand_forecaster,2524,0.739,71.5,2026-09-09 22:06:19.807
5181,ST-05,pressure_drop_predictor,drop,0.854,63.2,2026-09-09 22:06:19.833
5182,ST-01,pressure_drop_predictor,stable,0.783,34.0,2026-09-09 22:06:19.858
5183,ST-02,leak_detector,normal,0.558,18.4,2026-09-09 22:06:19.884
5184,ST-10,leak_detector,normal,0.536,36.9,2026-09-09 22:06:19.910
5185,ST-06,demand_forecaster,1650,0.7,58.1,2026-09-09 22:06:19.936
5186,ST-02,leak_detector,normal,0.504,27.9,2026-09-09 22:06:19.963
5187,ST-06,demand_forecaster,2058,0.869,62.6,2026-09-09 22:06:19.988
5188,ST-04,leak_detector,normal,0.636,25.1,2026-09-09 22:06:20.015
5189,ST-05,leak_detector,normal,0.671,29.3,2026-09-09 22:06:20.041
5191,ST-06,pressure_drop_predictor,drop,0.907,34.6,2026-09-09 22:06:20.092
5192,ST-03,pressure_drop_predictor,drop,0.701,49.3,2026-09-09 22:06:20.117
5193,ST-01,demand_forecaster,3286,0.651,74.7,2026-09-09 22:06:20.144
5194,ST-09,pressure_drop_predictor,stable,0.853,52.2,2026-09-09 22:06:20.169
5195,ST-05,demand_forecaster,142,0.515,61.3,2026-09-09 22:06:20.195
5196,ST-09,leak_detector,normal,0.645,25.7,2026-09-09 22:06:20.220
5197,ST-07,demand_forecaster,4676,0.798,84.2,2026-09-09 22:06:20.247
5198,ST-05,pressure_drop_predictor,stable,0.742,42.0,2026-09-09 22:06:20.273
5199,ST-03,leak_detector,leak,0.677,32.7,2026-09-09 22:06:20.299
5200,ST-10,pressure_drop_predictor,stable,0.871,78.5,2026-09-09 22:06:20.325
5201,ST-06,pressure_drop_predictor,drop,0.856,74.4,2026-09-09 22:06:20.351
5202,ST-07,pressure_drop_predictor,drop,0.745,62.7,2026-09-09 22:06:20.376
5203,ST-06,leak_detector,normal,0.68,38.3,2026-09-09 22:06:20.402
5204,ST-06,demand_forecaster,2136,0.78,61.3,2026-09-09 22:06:20.428
5205,ST-04,demand_forecaster,1905,0.724,86.4,2026-09-09 22:06:20.454
5206,ST-03,pressure_drop_predictor,drop,0.919,68.4,2026-09-09 22:06:20.480
5207,ST-03,leak_detector,normal,0.657,28.6,2026-09-09 22:06:20.505
5208,ST-07,leak_detector,normal,0.628,37.2,2026-09-09 22:06:20.531
5209,ST-08,pressure_drop_predictor,stable,0.715,66.9,2026-09-09 22:06:20.557
5210,ST-09,leak_detector,normal,0.61,34.2,2026-09-09 22:06:20.582
5211,ST-01,leak_detector,normal,0.784,21.8,2026-09-09 22:06:20.608
5212,ST-10,pressure_drop_predictor,stable,0.834,46.4,2026-09-09 22:06:20.634
5213,ST-06,demand_forecaster,4630,0.79,82.6,2026-09-09 22:06:20.660
5214,ST-10,demand_forecaster,1718,0.815,83.6,2026-09-09 22:06:20.685
5215,ST-07,pressure_drop_predictor,drop,0.743,59.0,2026-09-09 22:06:20.711
5216,ST-10,pressure_drop_predictor,stable,0.834,48.8,2026-09-09 22:06:20.737
5217,ST-01,demand_forecaster,3398,0.598,116.6,2026-09-09 22:06:20.762
5218,ST-03,leak_detector,normal,0.631,45.9,2026-09-09 22:06:20.788
5219,ST-02,pressure_drop_predictor,stable,0.766,60.2,2026-09-09 22:06:20.814
5220,ST-05,demand_forecaster,4872,0.645,75.7,2026-09-09 22:06:20.840
5221,ST-06,leak_detector,normal,0.606,41.8,2026-09-09 22:06:20.867
5222,ST-09,demand_forecaster,1184,0.607,87.4,2026-09-09 22:06:20.892
5223,ST-06,leak_detector,normal,0.765,28.1,2026-09-09 22:06:20.919
5224,ST-08,demand_forecaster,4740,0.931,105.4,2026-09-09 22:06:20.945
5225,ST-07,demand_forecaster,2184,0.653,68.8,2026-09-09 22:06:20.971
5226,ST-02,pressure_drop_predictor,drop,0.816,43.5,2026-09-09 22:06:20.997
5227,ST-01,leak_detector,normal,0.453,41.5,2026-09-09 22:06:21.023
5228,ST-08,pressure_drop_predictor,drop,0.741,49.3,2026-09-09 22:06:21.049
5229,ST-10,leak_detector,normal,0.558,36.4,2026-09-09 22:06:21.075
5230,ST-01,demand_forecaster,4626,0.741,57.2,2026-09-09 22:06:21.100
5231,ST-01,demand_forecaster,389,0.695,80.3,2026-09-09 22:06:21.127
5232,ST-02,demand_forecaster,4120,0.694,107.9,2026-09-09 22:06:21.152
5233,ST-07,pressure_drop_predictor,stable,0.704,56.4,2026-09-09 22:06:21.178
5234,ST-06,demand_forecaster,4323,0.735,69.7,2026-09-09 22:06:21.203
5235,ST-05,pressure_drop_predictor,stable,0.849,61.0,2026-09-09 22:06:21.230
5236,ST-08,pressure_drop_predictor,stable,0.818,59.9,2026-09-09 22:06:21.255
5237,ST-10,leak_detector,normal,0.66,40.6,2026-09-09 22:06:21.282
5238,ST-07,demand_forecaster,3130,0.7,99.4,2026-09-09 22:06:21.308
5239,ST-04,pressure_drop_predictor,drop,0.81,61.8,2026-09-09 22:06:21.335
5240,ST-05,leak_detector,normal,0.564,33.6,2026-09-09 22:06:21.360
5241,ST-03,demand_forecaster,4027,0.717,70.0,2026-09-09 22:06:21.386
5242,ST-02,demand_forecaster,4339,0.782,55.7,2026-09-09 22:06:21.412
5244,ST-07,leak_detector,normal,0.696,43.2,2026-09-09 22:06:21.465
5245,ST-02,pressure_drop_predictor,stable,0.596,59.9,2026-09-09 22:06:21.491
5246,ST-03,pressure_drop_predictor,stable,0.751,61.7,2026-09-09 22:06:21.517
5247,ST-06,pressure_drop_predictor,drop,0.828,41.1,2026-09-09 22:06:21.543
5248,ST-02,demand_forecaster,2478,0.788,66.8,2026-09-09 22:06:21.569
5249,ST-05,pressure_drop_predictor,drop,0.76,49.2,2026-09-09 22:06:21.595
5250,ST-08,pressure_drop_predictor,stable,0.734,61.6,2026-09-09 22:06:21.620
5251,ST-03,pressure_drop_predictor,stable,0.756,70.5,2026-09-09 22:06:21.646
5252,ST-03,demand_forecaster,3052,0.601,64.2,2026-09-09 22:06:21.673
5253,ST-08,demand_forecaster,3007,0.762,67.2,2026-09-09 22:06:21.699
5254,ST-02,pressure_drop_predictor,drop,0.777,57.2,2026-09-09 22:06:21.724
5255,ST-03,leak_detector,normal,0.572,33.2,2026-09-09 22:06:21.750
5256,ST-07,demand_forecaster,2782,0.656,95.0,2026-09-09 22:06:21.776
5257,ST-10,pressure_drop_predictor,stable,0.904,54.7,2026-09-09 22:06:21.802
5258,ST-10,leak_detector,normal,0.653,28.6,2026-09-09 22:06:21.827
5259,ST-04,demand_forecaster,1534,0.835,77.4,2026-09-09 22:06:21.853
5260,ST-01,leak_detector,normal,0.661,28.0,2026-09-09 22:06:21.879
5261,ST-03,demand_forecaster,3422,0.707,73.9,2026-09-09 22:06:21.905
5263,ST-07,leak_detector,normal,0.588,40.7,2026-09-09 22:06:21.957
5264,ST-10,leak_detector,normal,0.647,26.7,2026-09-09 22:06:21.983
5265,ST-10,pressure_drop_predictor,stable,0.916,60.3,2026-09-09 22:06:22.008
5266,ST-09,demand_forecaster,2969,0.604,83.8,2026-09-09 22:06:22.034
5267,ST-10,demand_forecaster,183,0.747,82.0,2026-09-09 22:06:22.059
5268,ST-09,leak_detector,leak,0.613,35.2,2026-09-09 22:06:22.085
5269,ST-07,pressure_drop_predictor,drop,0.754,68.2,2026-09-09 22:06:22.111
5270,ST-01,demand_forecaster,1755,0.692,75.3,2026-09-09 22:06:22.137
5271,ST-06,demand_forecaster,3728,0.691,56.3,2026-09-09 22:06:22.163
5272,ST-09,pressure_drop_predictor,drop,0.835,70.5,2026-09-09 22:06:22.190
5273,ST-09,demand_forecaster,3862,0.6,81.8,2026-09-09 22:06:22.215
5274,ST-04,pressure_drop_predictor,stable,0.688,57.2,2026-09-09 22:06:22.241
5275,ST-10,pressure_drop_predictor,stable,0.658,54.7,2026-09-09 22:06:22.267
5276,ST-02,demand_forecaster,965,0.773,81.3,2026-09-09 22:06:22.294
5277,ST-01,pressure_drop_predictor,drop,0.778,40.4,2026-09-09 22:06:22.319
5278,ST-02,leak_detector,normal,0.639,40.6,2026-09-09 22:06:22.345
5279,ST-02,demand_forecaster,3776,0.768,96.7,2026-09-09 22:06:22.371
5280,ST-10,leak_detector,leak,0.605,37.7,2026-09-09 22:06:22.397
5281,ST-03,demand_forecaster,1489,0.579,73.8,2026-09-09 22:06:22.434
5282,ST-03,leak_detector,leak,0.564,34.2,2026-09-09 22:06:22.471
5283,ST-08,demand_forecaster,479,0.669,76.2,2026-09-09 22:06:22.504
5284,ST-03,demand_forecaster,1495,0.715,91.9,2026-09-09 22:06:22.531
5285,ST-10,pressure_drop_predictor,stable,0.753,51.8,2026-09-09 22:06:22.557
5286,ST-06,demand_forecaster,1666,0.726,87.1,2026-09-09 22:06:22.583
5287,ST-06,leak_detector,normal,0.591,38.4,2026-09-09 22:06:22.609
5288,ST-05,demand_forecaster,2967,0.769,60.9,2026-09-09 22:06:22.634
5289,ST-05,demand_forecaster,1770,0.742,70.8,2026-09-09 22:06:22.660
5290,ST-01,leak_detector,normal,0.606,26.2,2026-09-09 22:06:22.685
5291,ST-07,leak_detector,normal,0.5,38.9,2026-09-09 22:06:22.711
5292,ST-02,pressure_drop_predictor,stable,0.797,56.8,2026-09-09 22:06:22.736
5293,ST-10,leak_detector,normal,0.679,23.9,2026-09-09 22:06:22.762
5294,ST-02,leak_detector,normal,0.525,27.2,2026-09-09 22:06:22.788
5295,ST-03,pressure_drop_predictor,stable,0.857,66.1,2026-09-09 22:06:22.814
5296,ST-05,pressure_drop_predictor,drop,0.808,71.6,2026-09-09 22:06:22.840
5297,ST-03,pressure_drop_predictor,stable,0.859,56.3,2026-09-09 22:06:22.866
5298,ST-05,pressure_drop_predictor,drop,0.735,58.8,2026-09-09 22:06:22.892
5299,ST-02,demand_forecaster,1609,0.763,58.3,2026-09-09 22:06:22.919
5300,ST-05,pressure_drop_predictor,drop,0.919,41.9,2026-09-09 22:06:22.945
5301,ST-05,demand_forecaster,3400,0.759,48.8,2026-09-09 22:06:22.972
5302,ST-02,demand_forecaster,4064,0.544,79.7,2026-09-09 22:06:22.997
5303,ST-06,leak_detector,normal,0.617,31.3,2026-09-09 22:06:23.023
5304,ST-02,leak_detector,leak,0.613,30.0,2026-09-09 22:06:23.049
5305,ST-09,leak_detector,normal,0.622,50.9,2026-09-09 22:06:23.075
5306,ST-06,leak_detector,normal,0.59,32.5,2026-09-09 22:06:23.101
5307,ST-04,demand_forecaster,4596,0.767,99.8,2026-09-09 22:06:23.127
5308,ST-03,leak_detector,normal,0.633,32.3,2026-09-09 22:06:23.153
5309,ST-06,pressure_drop_predictor,stable,0.883,58.7,2026-09-09 22:06:23.179
5310,ST-03,pressure_drop_predictor,stable,0.692,75.9,2026-09-09 22:06:23.205
5311,ST-10,leak_detector,normal,0.612,40.2,2026-09-09 22:06:23.230
5312,ST-04,demand_forecaster,1229,0.732,64.2,2026-09-09 22:06:23.255
5313,ST-02,leak_detector,normal,0.594,50.7,2026-09-09 22:06:23.281
5314,ST-01,demand_forecaster,3477,0.675,43.7,2026-09-09 22:06:23.306
5315,ST-04,pressure_drop_predictor,drop,0.968,46.7,2026-09-09 22:06:23.332
5316,ST-06,pressure_drop_predictor,drop,0.695,52.6,2026-09-09 22:06:23.358
5317,ST-05,pressure_drop_predictor,stable,0.722,57.8,2026-09-09 22:06:23.384
5318,ST-07,demand_forecaster,3403,0.852,85.8,2026-09-09 22:06:23.411
5319,ST-09,pressure_drop_predictor,drop,0.672,63.3,2026-09-09 22:06:23.437
5320,ST-06,pressure_drop_predictor,drop,0.646,52.8,2026-09-09 22:06:23.463
5321,ST-07,demand_forecaster,1869,0.809,113.9,2026-09-09 22:06:23.488
5322,ST-07,demand_forecaster,3534,0.677,107.6,2026-09-09 22:06:23.514
5323,ST-03,pressure_drop_predictor,drop,0.726,47.4,2026-09-09 22:06:23.540
5324,ST-05,demand_forecaster,2753,0.682,56.2,2026-09-09 22:06:23.566
5325,ST-01,pressure_drop_predictor,stable,0.748,51.1,2026-09-09 22:06:23.592
5326,ST-07,pressure_drop_predictor,drop,0.752,53.7,2026-09-09 22:06:23.617
5327,ST-10,demand_forecaster,1847,0.578,77.0,2026-09-09 22:06:23.643
5328,ST-07,demand_forecaster,1494,0.551,79.8,2026-09-09 22:06:23.669
5329,ST-09,leak_detector,normal,0.71,32.2,2026-09-09 22:06:23.696
5330,ST-02,demand_forecaster,568,0.731,70.9,2026-09-09 22:06:23.722
5331,ST-07,pressure_drop_predictor,stable,0.758,65.5,2026-09-09 22:06:23.748
5332,ST-04,pressure_drop_predictor,stable,0.783,67.9,2026-09-09 22:06:23.773
5333,ST-09,leak_detector,normal,0.611,29.0,2026-09-09 22:06:23.799
5334,ST-05,leak_detector,normal,0.588,29.8,2026-09-09 22:06:23.827
5335,ST-09,demand_forecaster,4059,0.613,83.3,2026-09-09 22:06:23.855
5336,ST-03,pressure_drop_predictor,stable,0.78,59.1,2026-09-09 22:06:23.880
5337,ST-05,pressure_drop_predictor,drop,0.885,50.5,2026-09-09 22:06:23.907
5338,ST-01,pressure_drop_predictor,drop,0.808,45.9,2026-09-09 22:06:23.933
5339,ST-10,demand_forecaster,3860,0.616,78.6,2026-09-09 22:06:23.959
5340,ST-06,demand_forecaster,1958,0.833,81.4,2026-09-09 22:06:23.985
5341,ST-08,leak_detector,normal,0.61,40.5,2026-09-09 22:06:24.011
5342,ST-08,leak_detector,normal,0.615,47.4,2026-09-09 22:06:24.063
5343,ST-02,pressure_drop_predictor,drop,0.778,57.3,2026-09-09 22:06:24.089
5344,ST-01,leak_detector,normal,0.653,38.0,2026-09-09 22:06:24.116
5345,ST-04,demand_forecaster,1791,0.813,80.8,2026-09-09 22:06:24.141
5346,ST-06,pressure_drop_predictor,stable,0.854,67.4,2026-09-09 22:06:24.168
5347,ST-03,pressure_drop_predictor,stable,0.967,60.2,2026-09-09 22:06:24.193
5348,ST-06,leak_detector,normal,0.699,32.2,2026-09-09 22:06:24.219
5349,ST-10,pressure_drop_predictor,stable,0.8,52.5,2026-09-09 22:06:24.245
